national_ref;way_id;osm_link;name;highway_tag;speed_limit;
V75013_1;2569;"https://www.openstreetmap.org/way/2569";Rue Nationale;tertiary;30;
V75013_2;2570;"https://www.openstreetmap.org/way/2570";Avenue des Gobelins;secondary;30;
V75013_3;2573;"https://www.openstreetmap.org/way/2573";Place des Alpes;residential;30;
V75013_4;1345035;"https://www.openstreetmap.org/way/1345035";Rue Fagon;residential;30;
V75013_5;1881555;"https://www.openstreetmap.org/way/1881555";Place Nationale;tertiary;30;
V75013_6;1881556;"https://www.openstreetmap.org/way/1881556";Rue du Château des Rentiers;residential;30;
V75013_7;3189626;"https://www.openstreetmap.org/way/3189626";null;footway;null;
V75013_8;3599326;"https://www.openstreetmap.org/way/3599326";Rue de Tolbiac;secondary;30;
V75013_9;3599327;"https://www.openstreetmap.org/way/3599327";Rue de Tolbiac;secondary;30;
V75013_10;3599341;"https://www.openstreetmap.org/way/3599341";Avenue d'Ivry;secondary;30;
V75013_11;3630515;"https://www.openstreetmap.org/way/3630515";Boulevard de l'Hôpital;primary;30;
V75013_12;3630637;"https://www.openstreetmap.org/way/3630637";Rue de Patay;tertiary;30;
V75013_13;3630638;"https://www.openstreetmap.org/way/3630638";Impasse Baudricourt;residential;30;
V75013_14;3630640;"https://www.openstreetmap.org/way/3630640";Rue Albert Bayet;residential;30;
V75013_15;3630641;"https://www.openstreetmap.org/way/3630641";Avenue Edison;residential;30;
V75013_16;3630643;"https://www.openstreetmap.org/way/3630643";Rue Nicolas Fortin;residential;30;
V75013_17;3630644;"https://www.openstreetmap.org/way/3630644";Rue George Eastman;residential;30;
V75013_18;3630645;"https://www.openstreetmap.org/way/3630645";Rue Ricaut;residential;30;
V75013_19;3630647;"https://www.openstreetmap.org/way/3630647";Rue Aumont;residential;30;
V75013_20;3630648;"https://www.openstreetmap.org/way/3630648";Rue Baudricourt;residential;30;
V75013_21;3630649;"https://www.openstreetmap.org/way/3630649";Rue du Château des Rentiers;residential;30;
V75013_22;3630650;"https://www.openstreetmap.org/way/3630650";Rue Nationale;tertiary;30;
V75013_23;3630654;"https://www.openstreetmap.org/way/3630654";Rue du Docteur Charles Richet;residential;30;
V75013_24;3630655;"https://www.openstreetmap.org/way/3630655";Rue Clisson;residential;30;
V75013_25;3630656;"https://www.openstreetmap.org/way/3630656";Rue Jean Colly;residential;30;
V75013_26;3630659;"https://www.openstreetmap.org/way/3630659";Rue de Patay;tertiary;30;
V75013_27;3630660;"https://www.openstreetmap.org/way/3630660";Rue de Domrémy;residential;30;
V75013_28;3630700;"https://www.openstreetmap.org/way/3630700";Boulevard Vincent Auriol;primary;30;
V75013_29;3630701;"https://www.openstreetmap.org/way/3630701";Place d'Italie;pedestrian;null;
V75013_30;3630703;"https://www.openstreetmap.org/way/3630703";Place d'Italie;residential;30;
V75013_31;3630705;"https://www.openstreetmap.org/way/3630705";Rue Philippe de Champagne;residential;30;
V75013_32;3630706;"https://www.openstreetmap.org/way/3630706";Rue Primatice;residential;30;
V75013_33;3630707;"https://www.openstreetmap.org/way/3630707";Rue Coypel;residential;30;
V75013_34;3630709;"https://www.openstreetmap.org/way/3630709";Avenue Stephen Pichon;pedestrian;null;
V75013_35;3630710;"https://www.openstreetmap.org/way/3630710";Passage Vallet;service;30;
V75013_36;3630963;"https://www.openstreetmap.org/way/3630963";Rue du Dessous des Berges;residential;30;
V75013_37;3630964;"https://www.openstreetmap.org/way/3630964";Rue Marcel Duchamp;residential;30;
V75013_38;3630966;"https://www.openstreetmap.org/way/3630966";Passage National;residential;30;
V75013_39;3630968;"https://www.openstreetmap.org/way/3630968";Villa Nieuport;residential;30;
V75013_40;3630969;"https://www.openstreetmap.org/way/3630969";Rue Eugène Oudiné;residential;30;
V75013_41;4018052;"https://www.openstreetmap.org/way/4018052";Rue Pinel;residential;30;
V75013_42;4018055;"https://www.openstreetmap.org/way/4018055";Place Pinel;residential;30;
V75013_43;4018056;"https://www.openstreetmap.org/way/4018056";Place Pinel;residential;30;
V75013_44;4018057;"https://www.openstreetmap.org/way/4018057";Rue Esquirol;residential;30;
V75013_45;4018058;"https://www.openstreetmap.org/way/4018058";Rue Jenner;residential;30;
V75013_46;4018059;"https://www.openstreetmap.org/way/4018059";Rue Jeanne d'Arc;residential;30;
V75013_47;4018060;"https://www.openstreetmap.org/way/4018060";Place Louis Armstrong;residential;30;
V75013_48;4018270;"https://www.openstreetmap.org/way/4018270";Avenue de la Porte d'Ivry;secondary;30;
V75013_49;4018271;"https://www.openstreetmap.org/way/4018271";Rue Dupuy de Lôme;residential;30;
V75013_50;4018274;"https://www.openstreetmap.org/way/4018274";Rue Dalloz;residential;30;
V75013_51;4018276;"https://www.openstreetmap.org/way/4018276";Rue Michel Bréal;residential;30;
V75013_52;4018280;"https://www.openstreetmap.org/way/4018280";Rue Péan;residential;30;
V75013_53;4018282;"https://www.openstreetmap.org/way/4018282";Avenue Boutroux;residential;30;
V75013_54;4018284;"https://www.openstreetmap.org/way/4018284";Avenue Boutroux;residential;30;
V75013_55;4018290;"https://www.openstreetmap.org/way/4018290";Square Boutroux;path;null;
V75013_56;4018292;"https://www.openstreetmap.org/way/4018292";Rue Franc-Nohain;residential;30;
V75013_57;4018294;"https://www.openstreetmap.org/way/4018294";Avenue Joseph Bédier;residential;30;
V75013_58;4018298;"https://www.openstreetmap.org/way/4018298";Avenue Joseph Bédier;residential;30;
V75013_59;4018300;"https://www.openstreetmap.org/way/4018300";Avenue Joseph Bédier;residential;30;
V75013_60_D-224;4018303;"https://www.openstreetmap.org/way/4018303";Avenue Pierre Semard;tertiary;30;
V75013_61;4018313;"https://www.openstreetmap.org/way/4018313";Rue André Voguet;residential;30;
V75013_62;4018316;"https://www.openstreetmap.org/way/4018316";null;residential;30;
V75013_63;4018317;"https://www.openstreetmap.org/way/4018317";Rue Marceau;residential;30;
V75013_64;4018319;"https://www.openstreetmap.org/way/4018319";Rue Pierre-Joseph Desault;residential;30;
V75013_65;4018347;"https://www.openstreetmap.org/way/4018347";Rue Jean-Baptiste Berlier;secondary;30;
V75013_66;4018352;"https://www.openstreetmap.org/way/4018352";Rue François Mitterrand;unclassified;30;
V75013_67;4018414;"https://www.openstreetmap.org/way/4018414";Rue Albert Bayet;unclassified;30;
V75013_68;4039089;"https://www.openstreetmap.org/way/4039089";null;service;null;
V75013_69;4039117;"https://www.openstreetmap.org/way/4039117";Rue du Chevaleret;residential;30;
V75013_70;4039149;"https://www.openstreetmap.org/way/4039149";null;service;null;
V75013_71;4039167;"https://www.openstreetmap.org/way/4039167";null;unclassified;30;
V75013_72;4039169;"https://www.openstreetmap.org/way/4039169";Rue Edmond Flamand;residential;30;
V75013_73;4039172;"https://www.openstreetmap.org/way/4039172";Rue des Grands Moulins;residential;30;
V75013_74;4039184;"https://www.openstreetmap.org/way/4039184";Rue Pau Casals;residential;30;
V75013_75;4039204;"https://www.openstreetmap.org/way/4039204";Rue du Javelot;unclassified;30;
V75013_76;4039230;"https://www.openstreetmap.org/way/4039230";Boulevard Arago;secondary;30;
V75013_77;4039243;"https://www.openstreetmap.org/way/4039243";Rue Paul Klee;residential;30;
V75013_78;4039262;"https://www.openstreetmap.org/way/4039262";Rue Leredde;residential;30;
V75013_79;4039287;"https://www.openstreetmap.org/way/4039287";Rue du Chevaleret;residential;30;
V75013_80;4039292;"https://www.openstreetmap.org/way/4039292";Rue Bruant;residential;30;
V75013_81;4039314;"https://www.openstreetmap.org/way/4039314";Rue Elsa Morante;residential;30;
V75013_82;4039319;"https://www.openstreetmap.org/way/4039319";Quai d'Austerlitz;primary;30;
V75013_83;4039326;"https://www.openstreetmap.org/way/4039326";Rue Marguerite Duras;residential;30;
V75013_84;4039334;"https://www.openstreetmap.org/way/4039334";null;unclassified;30;
V75013_85;4039356;"https://www.openstreetmap.org/way/4039356";Rue Jean Antoine de Baïf;residential;30;
V75013_86;4039371;"https://www.openstreetmap.org/way/4039371";Boulevard Auguste Blanqui;primary;30;
V75013_87;4039387;"https://www.openstreetmap.org/way/4039387";Rue de la Glacière;tertiary;30;
V75013_88;4039390;"https://www.openstreetmap.org/way/4039390";Square Pierre et Marie Curie;unclassified;30;
V75013_89;4039394;"https://www.openstreetmap.org/way/4039394";Rue des Frigos;residential;30;
V75013_90;4039408;"https://www.openstreetmap.org/way/4039408";Rue Giffard;residential;30;
V75013_91;4039422;"https://www.openstreetmap.org/way/4039422";Bretelle de contournement de la place Valhubert;pedestrian;null;
V75013_92;4039427;"https://www.openstreetmap.org/way/4039427";Rue Hélène Brion;residential;30;
V75013_93;4039440;"https://www.openstreetmap.org/way/4039440";Rue Clisson;residential;30;
V75013_94;4039450;"https://www.openstreetmap.org/way/4039450";Place Jeanne d'Arc;residential;30;
V75013_95;4039466;"https://www.openstreetmap.org/way/4039466";Rue Jeanne d'Arc;tertiary;30;
V75013_96;4039468;"https://www.openstreetmap.org/way/4039468";Passage Commun AS/13;residential;30;
V75013_97;4039472;"https://www.openstreetmap.org/way/4039472";Boulevard Vincent Auriol;unclassified;30;
V75013_98;4039474;"https://www.openstreetmap.org/way/4039474";Rue Abel Gance;residential;30;
V75013_99;4039510;"https://www.openstreetmap.org/way/4039510";Villa Auguste Blanqui;residential;30;
V75013_100;4039520;"https://www.openstreetmap.org/way/4039520";Rue de la Glacière;tertiary;30;
V75013_101;4039565;"https://www.openstreetmap.org/way/4039565";Rue des Cadets de la France Libre;residential;30;
V75013_102;4039577;"https://www.openstreetmap.org/way/4039577";Place Valhubert;primary;30;
V75013_103;4039598;"https://www.openstreetmap.org/way/4039598";Avenue Pierre Mendès France;tertiary;30;
V75013_104;4039601;"https://www.openstreetmap.org/way/4039601";Rue du Chevaleret;residential;30;
V75013_105;4039604;"https://www.openstreetmap.org/way/4039604";Avenue de France;service;null;
V75013_106;4039608;"https://www.openstreetmap.org/way/4039608";Rue Raymond Aron;residential;30;
V75013_107;4039609;"https://www.openstreetmap.org/way/4039609";Rue Jeanne d'Arc;tertiary;30;
V75013_108;4039615;"https://www.openstreetmap.org/way/4039615";Avenue de France;tertiary;30;
V75013_109;4039616;"https://www.openstreetmap.org/way/4039616";Boulevard Vincent Auriol;unclassified;30;
V75013_110;4039623;"https://www.openstreetmap.org/way/4039623";Rue René Goscinny;residential;30;
V75013_111;4039637;"https://www.openstreetmap.org/way/4039637";Boulevard Vincent Auriol;unclassified;30;
V75013_112;4039713;"https://www.openstreetmap.org/way/4039713";Rue de Reims;residential;30;
V75013_113;4039728;"https://www.openstreetmap.org/way/4039728";Avenue de France;unclassified;null;
V75013_114;4039729;"https://www.openstreetmap.org/way/4039729";Rue Émile Durkheim;residential;30;
V75013_115;4039730;"https://www.openstreetmap.org/way/4039730";null;residential;30;
V75013_116;4039817;"https://www.openstreetmap.org/way/4039817";Quai d'Austerlitz;primary;30;
V75013_117;4039825;"https://www.openstreetmap.org/way/4039825";Quai de la Gare;primary;30;
V75013_118;4039841;"https://www.openstreetmap.org/way/4039841";null;tertiary_link;30;
V75013_119;4039844;"https://www.openstreetmap.org/way/4039844";Rue Bobillot;tertiary;30;
V75013_120;4039845;"https://www.openstreetmap.org/way/4039845";Place Jeanne d'Arc;tertiary;30;
V75013_121;4039847;"https://www.openstreetmap.org/way/4039847";Rue René Goscinny;residential;30;
V75013_122;4039862;"https://www.openstreetmap.org/way/4039862";Boulevard Auguste Blanqui;primary;30;
V75013_123;4039880;"https://www.openstreetmap.org/way/4039880";Rue Fernand Braudel;residential;30;
V75013_124;4039899;"https://www.openstreetmap.org/way/4039899";Rue Thomas Mann;footway;null;
V75013_125;4039908;"https://www.openstreetmap.org/way/4039908";Avenue de France;tertiary;30;
V75013_126;4039918;"https://www.openstreetmap.org/way/4039918";Rue Clisson;residential;30;
V75013_127;4039920;"https://www.openstreetmap.org/way/4039920";Rue Jeanne d'Arc;tertiary;30;
V75013_128;4039942;"https://www.openstreetmap.org/way/4039942";Rue Regnault;residential;30;
V75013_129;4039989;"https://www.openstreetmap.org/way/4039989";Avenue Pierre Mendès France;tertiary;30;
V75013_130;4040007;"https://www.openstreetmap.org/way/4040007";Passage des Crayons;residential;null;
V75013_131;4040020;"https://www.openstreetmap.org/way/4040020";Rue Eugène Freyssinet;pedestrian;null;
V75013_132;4040028;"https://www.openstreetmap.org/way/4040028";Rue George Balanchine;pedestrian;null;
V75013_133;4040035;"https://www.openstreetmap.org/way/4040035";Rue du Dessous des Berges;residential;30;
V75013_134;4040036;"https://www.openstreetmap.org/way/4040036";null;unclassified;30;
V75013_135;4040050;"https://www.openstreetmap.org/way/4040050";Rue Baudoin;residential;30;
V75013_136;4040063;"https://www.openstreetmap.org/way/4040063";Rue Duchefdelaville;residential;30;
V75013_137;4040082;"https://www.openstreetmap.org/way/4040082";Rue Jeanne d'Arc;unclassified;30;
V75013_138;4040084;"https://www.openstreetmap.org/way/4040084";Rue Résal;residential;30;
V75013_139;4040085;"https://www.openstreetmap.org/way/4040085";Rue Primo Levi;pedestrian;null;
V75013_140;4040093;"https://www.openstreetmap.org/way/4040093";Boulevard Vincent Auriol;unclassified;30;
V75013_141;4040097;"https://www.openstreetmap.org/way/4040097";Quai de la Gare;primary;30;
V75013_142;4041065;"https://www.openstreetmap.org/way/4041065";Pont Charles de Gaulle;primary;30;
V75013_143;4041068;"https://www.openstreetmap.org/way/4041068";Pont de Tolbiac;secondary;30;
V75013_144;4080683;"https://www.openstreetmap.org/way/4080683";Rue Rubens;residential;30;
V75013_145;4080684;"https://www.openstreetmap.org/way/4080684";Rue du Banquier;residential;30;
V75013_146;4080685;"https://www.openstreetmap.org/way/4080685";Rue Watteau;residential;30;
V75013_147;4080686;"https://www.openstreetmap.org/way/4080686";Rue de la Reine Blanche;residential;30;
V75013_148;4080687;"https://www.openstreetmap.org/way/4080687";Rue Michel Peter;residential;30;
V75013_149;4080688;"https://www.openstreetmap.org/way/4080688";Rue Nicolas Roret;residential;30;
V75013_150;4080689;"https://www.openstreetmap.org/way/4080689";Rue Le Brun;residential;30;
V75013_151;4080693;"https://www.openstreetmap.org/way/4080693";Rue Duméril;residential;30;
V75013_152;4080694;"https://www.openstreetmap.org/way/4080694";Rue Pirandello;residential;30;
V75013_153;4080695;"https://www.openstreetmap.org/way/4080695";Rue du Jura;residential;30;
V75013_154;4080699;"https://www.openstreetmap.org/way/4080699";Rue Jeanne d'Arc;residential;30;
V75013_155;4080701;"https://www.openstreetmap.org/way/4080701";Rue Oudry;residential;30;
V75013_156;4080702;"https://www.openstreetmap.org/way/4080702";Rue René Panhard;residential;30;
V75013_157;4080703;"https://www.openstreetmap.org/way/4080703";Rue Jules Breton;residential;30;
V75013_158;4080778;"https://www.openstreetmap.org/way/4080778";Avenue de la Sœur Rosalie;residential;30;
V75013_159;4080779;"https://www.openstreetmap.org/way/4080779";Avenue de la Sœur Rosalie;residential;30;
V75013_160;4080780;"https://www.openstreetmap.org/way/4080780";Rue Véronèse;residential;30;
V75013_161;4080782;"https://www.openstreetmap.org/way/4080782";Rue des Reculettes;residential;30;
V75013_162;4080784;"https://www.openstreetmap.org/way/4080784";Rue de Croulebarbe;residential;30;
V75013_163;4080785;"https://www.openstreetmap.org/way/4080785";Rue Émile Deslandres;residential;30;
V75013_164;4080786;"https://www.openstreetmap.org/way/4080786";Rue des Marmousets;pedestrian;null;
V75013_165;4080787;"https://www.openstreetmap.org/way/4080787";Rue des Gobelins;residential;30;
V75013_166;4080788;"https://www.openstreetmap.org/way/4080788";Rue Edmond Gondinet;residential;30;
V75013_167;4081626;"https://www.openstreetmap.org/way/4081626";Rue Toussaint-Féron;residential;30;
V75013_168;4081630;"https://www.openstreetmap.org/way/4081630";Rue des Deux Avenues;pedestrian;null;
V75013_169;4081717;"https://www.openstreetmap.org/way/4081717";Rue du Moulin des Prés;residential;30;
V75013_170;4081720;"https://www.openstreetmap.org/way/4081720";Rue du Moulinet;residential;30;
V75013_171;4081721;"https://www.openstreetmap.org/way/4081721";Rue du Père Guérin;residential;30;
V75013_172;4081722;"https://www.openstreetmap.org/way/4081722";Rue Paulin Méry;pedestrian;null;
V75013_173;4081723;"https://www.openstreetmap.org/way/4081723";Rue du Moulin-des-Prés;residential;30;
V75013_174;4081724;"https://www.openstreetmap.org/way/4081724";Passage du Moulin des Prés;pedestrian;null;
V75013_175;4081725;"https://www.openstreetmap.org/way/4081725";Rue Gérard;living_street;20;
V75013_176;4081728;"https://www.openstreetmap.org/way/4081728";Rue Jean-Marie Jégo;living_street;20;
V75013_177;4081729;"https://www.openstreetmap.org/way/4081729";Rue Simonet;living_street;20;
V75013_178;4081730;"https://www.openstreetmap.org/way/4081730";Place Paul Verlaine;residential;30;
V75013_179;4081735;"https://www.openstreetmap.org/way/4081735";Place Claude Bourdet;residential;30;
V75013_180;4081736;"https://www.openstreetmap.org/way/4081736";Rue Paul Gervais;residential;30;
V75013_181;4081740;"https://www.openstreetmap.org/way/4081740";Rue Corvisart;residential;30;
V75013_182;4081744;"https://www.openstreetmap.org/way/4081744";Rue Saint-Hippolyte;pedestrian;null;
V75013_183;4081763;"https://www.openstreetmap.org/way/4081763";Boulevard de Port-Royal;secondary;30;
V75013_184;4433293;"https://www.openstreetmap.org/way/4433293";Rue Primatice;residential;30;
V75013_185;4434919;"https://www.openstreetmap.org/way/4434919";Place des Alpes;residential;30;
V75013_186;4434920;"https://www.openstreetmap.org/way/4434920";Place des Alpes;residential;30;
V75013_187;4434938;"https://www.openstreetmap.org/way/4434938";Rue de Richemont;residential;30;
V75013_188;4478210;"https://www.openstreetmap.org/way/4478210";Avenue Pierre de Coubertin;primary;30;
V75013_189;5103618;"https://www.openstreetmap.org/way/5103618";Boulevard Kellermann;primary;50;
V75013_190;5209967;"https://www.openstreetmap.org/way/5209967";Rue de la Santé;residential;30;
V75013_191;6022630;"https://www.openstreetmap.org/way/6022630";Rue Pascal;residential;30;
V75013_192;6063084;"https://www.openstreetmap.org/way/6063084";Rue de la Glacière;tertiary;30;
V75013_193;6063162;"https://www.openstreetmap.org/way/6063162";Rue de la Santé;tertiary;30;
V75013_194;6063198;"https://www.openstreetmap.org/way/6063198";Place de Rungis;tertiary;30;
V75013_195;6063323;"https://www.openstreetmap.org/way/6063323";Rue de Rungis;tertiary;30;
V75013_196;6063337;"https://www.openstreetmap.org/way/6063337";Rue de l'Amiral Mouchez;tertiary;30;
V75013_197;8059023;"https://www.openstreetmap.org/way/8059023";null;trunk_link;70;
V75013_198;8059024;"https://www.openstreetmap.org/way/8059024";null;trunk_link;30;
V75013_199;10228054;"https://www.openstreetmap.org/way/10228054";Pont de Bercy;primary;30;
V75013_200;10228065;"https://www.openstreetmap.org/way/10228065";Boulevard Périphérique Extérieur;trunk;70;
V75013_201;10588190;"https://www.openstreetmap.org/way/10588190";Rue Chéreau;living_street;20;
V75013_202;10588201;"https://www.openstreetmap.org/way/10588201";Rue de l'Espérance;living_street;20;
V75013_203;11288141;"https://www.openstreetmap.org/way/11288141";Rue Bobillot;tertiary;30;
V75013_204;11288145;"https://www.openstreetmap.org/way/11288145";Place de l'Abbé Georges Hénocque;residential;30;
V75013_205;11288163;"https://www.openstreetmap.org/way/11288163";Rue des Peupliers;residential;30;
V75013_206;11288165;"https://www.openstreetmap.org/way/11288165";Rue des Peupliers;residential;30;
V75013_207;11288240;"https://www.openstreetmap.org/way/11288240";Rue Charles Fourier;residential;30;
V75013_208;11288253;"https://www.openstreetmap.org/way/11288253";Rue des Peupliers;residential;30;
V75013_209;11288262;"https://www.openstreetmap.org/way/11288262";Rue du Moulin des Prés;residential;30;
V75013_210;11288265;"https://www.openstreetmap.org/way/11288265";Rue du Docteur Leray;residential;30;
V75013_211;11288278;"https://www.openstreetmap.org/way/11288278";Place Jean Delay;residential;30;
V75013_212;11288283;"https://www.openstreetmap.org/way/11288283";Rue de l'Interne Loeb;residential;30;
V75013_213;11288350;"https://www.openstreetmap.org/way/11288350";Rue du Docteur Tuffier;residential;30;
V75013_214;11288416;"https://www.openstreetmap.org/way/11288416";Rue du Docteur Lucas Championnière;residential;30;
V75013_215;11288440;"https://www.openstreetmap.org/way/11288440";Rue de la Fontaine à Mulard;residential;30;
V75013_216;11288449;"https://www.openstreetmap.org/way/11288449";Rue Albin Haller;residential;30;
V75013_217;11288459;"https://www.openstreetmap.org/way/11288459";Rue Brillat-Savarin;residential;30;
V75013_218;11288473;"https://www.openstreetmap.org/way/11288473";Rue Vergniaud;residential;30;
V75013_219;11288478;"https://www.openstreetmap.org/way/11288478";Rue Brillat-Savarin;residential;30;
V75013_220;11288511;"https://www.openstreetmap.org/way/11288511";Rue du Champ de l'Alouette;residential;30;
V75013_221;11288550;"https://www.openstreetmap.org/way/11288550";Rue Léon-Maurice Nordmann;residential;30;
V75013_222;14154042;"https://www.openstreetmap.org/way/14154042";null;service;null;
V75013_223_D-5;15941868;"https://www.openstreetmap.org/way/15941868";Avenue de Verdun;primary;30;
V75013_224_A-6b;16288946;"https://www.openstreetmap.org/way/16288946";Tunnel d'Italie;motorway;50;
V75013_225;16289031;"https://www.openstreetmap.org/way/16289031";null;motorway_link;30;
V75013_226_A-6b;16289080;"https://www.openstreetmap.org/way/16289080";Tunnel d'Italie;motorway;50;
V75013_227;16289233;"https://www.openstreetmap.org/way/16289233";Avenue de la Porte d'Italie;primary;30;
V75013_228;16289436;"https://www.openstreetmap.org/way/16289436";null;trunk_link;70;
V75013_229;16289749;"https://www.openstreetmap.org/way/16289749";Avenue de la Porte d'Italie;primary;30;
V75013_230;16290944;"https://www.openstreetmap.org/way/16290944";Rue Barrault;residential;30;
V75013_231;16360338;"https://www.openstreetmap.org/way/16360338";Rue de la Pointe d'Ivry;residential;30;
V75013_232;16360356;"https://www.openstreetmap.org/way/16360356";Rue Gandon;residential;30;
V75013_233;16360366;"https://www.openstreetmap.org/way/16360366";Rue des Malmaisons;residential;30;
V75013_234;16360375;"https://www.openstreetmap.org/way/16360375";Rue Philibert Lucot;residential;30;
V75013_235;16360395;"https://www.openstreetmap.org/way/16360395";Rue Caillaux;residential;30;
V75013_236;16360603;"https://www.openstreetmap.org/way/16360603";Rue du Docteur Laurent;residential;30;
V75013_237;16360634;"https://www.openstreetmap.org/way/16360634";Rue du Moulin de la Pointe;residential;30;
V75013_238;16360640;"https://www.openstreetmap.org/way/16360640";Rue Bourgon;residential;30;
V75013_239;16360664;"https://www.openstreetmap.org/way/16360664";Rue du Tage;residential;30;
V75013_240;16394059;"https://www.openstreetmap.org/way/16394059";Boulevard Hippolyte Marquès;secondary;30;
V75013_241;16394135;"https://www.openstreetmap.org/way/16394135";null;trunk_link;30;
V75013_242;16394221;"https://www.openstreetmap.org/way/16394221";null;trunk_link;30;
V75013_243;16403210;"https://www.openstreetmap.org/way/16403210";Rue Cacheux;residential;30;
V75013_244;16553513;"https://www.openstreetmap.org/way/16553513";Pont National;primary;50;
V75013_245;16553955;"https://www.openstreetmap.org/way/16553955";null;trunk_link;30;
V75013_246;16554113;"https://www.openstreetmap.org/way/16554113";Pont de Tolbiac;secondary;30;
V75013_247;21346137;"https://www.openstreetmap.org/way/21346137";Bretelle de contournement de la place Valhubert;pedestrian;null;
V75013_248;21346422;"https://www.openstreetmap.org/way/21346422";Quai d'Austerlitz;primary;30;
V75013_249;21346517;"https://www.openstreetmap.org/way/21346517";Quai d'Austerlitz;primary;30;
V75013_250;21346795;"https://www.openstreetmap.org/way/21346795";Quai d'Ivry;primary;30;
V75013_251;22699203;"https://www.openstreetmap.org/way/22699203";Rue des Wallons;residential;30;
V75013_252;22795106;"https://www.openstreetmap.org/way/22795106";Rue de Tolbiac;secondary;30;
V75013_253;22795107;"https://www.openstreetmap.org/way/22795107";Rue de Tolbiac;secondary;30;
V75013_254;22795152;"https://www.openstreetmap.org/way/22795152";Rue des Grands Moulins;residential;30;
V75013_255;22795154;"https://www.openstreetmap.org/way/22795154";Rue des Grands Moulins;residential;30;
V75013_256;22883352;"https://www.openstreetmap.org/way/22883352";null;service;null;
V75013_257;22883355;"https://www.openstreetmap.org/way/22883355";null;service;null;
V75013_258;22883356;"https://www.openstreetmap.org/way/22883356";null;service;null;
V75013_259;22883357;"https://www.openstreetmap.org/way/22883357";null;service;null;
V75013_260;22883358;"https://www.openstreetmap.org/way/22883358";Cour Saint-Louis;service;null;
V75013_261;22883359;"https://www.openstreetmap.org/way/22883359";Rue des Serres;service;null;
V75013_262;22883360;"https://www.openstreetmap.org/way/22883360";Terrasse de la Hauteur;service;null;
V75013_263;22883481;"https://www.openstreetmap.org/way/22883481";null;service;null;
V75013_264;22883484;"https://www.openstreetmap.org/way/22883484";null;service;null;
V75013_265;22884006;"https://www.openstreetmap.org/way/22884006";Cour Mazarin;service;null;
V75013_266;22884007;"https://www.openstreetmap.org/way/22884007";null;service;null;
V75013_267;22884008;"https://www.openstreetmap.org/way/22884008";Rue Esquirol;service;null;
V75013_268;22884009;"https://www.openstreetmap.org/way/22884009";null;service;null;
V75013_269;22884010;"https://www.openstreetmap.org/way/22884010";Rue de la Pompe à Manège;service;null;
V75013_270;22884011;"https://www.openstreetmap.org/way/22884011";null;service;null;
V75013_271;22884013;"https://www.openstreetmap.org/way/22884013";null;service;null;
V75013_272;22884016;"https://www.openstreetmap.org/way/22884016";null;service;null;
V75013_273;22884017;"https://www.openstreetmap.org/way/22884017";Rue la Peyronie des Serres;service;null;
V75013_274;22884043;"https://www.openstreetmap.org/way/22884043";null;service;null;
V75013_275;22884151;"https://www.openstreetmap.org/way/22884151";null;service;null;
V75013_276;22884273;"https://www.openstreetmap.org/way/22884273";Place Camatte Zaydolf;service;null;
V75013_277;22884274;"https://www.openstreetmap.org/way/22884274";null;service;null;
V75013_278;22884276;"https://www.openstreetmap.org/way/22884276";Cour Lassay;service;null;
V75013_279;22884277;"https://www.openstreetmap.org/way/22884277";null;service;null;
V75013_280;22884278;"https://www.openstreetmap.org/way/22884278";Avenue de l'Hôpital Général;service;null;
V75013_281;22884279;"https://www.openstreetmap.org/way/22884279";Avenue de l'Hôpital Général;service;null;
V75013_282;22884280;"https://www.openstreetmap.org/way/22884280";null;service;null;
V75013_283;22884281;"https://www.openstreetmap.org/way/22884281";Avenue de l'Hôpital Général;service;null;
V75013_284;22884282;"https://www.openstreetmap.org/way/22884282";Avenue de l'Hôpital Général;service;null;
V75013_285;22884283;"https://www.openstreetmap.org/way/22884283";Avenue de l'Hôpital Général;service;null;
V75013_286;22884284;"https://www.openstreetmap.org/way/22884284";Avenue de l'Hôpital Général;service;null;
V75013_287;22884285;"https://www.openstreetmap.org/way/22884285";Avenue de l'Hôpital Général;service;null;
V75013_288;22884300;"https://www.openstreetmap.org/way/22884300";Avenue de l'Hôpital Général;service;null;
V75013_289;22884301;"https://www.openstreetmap.org/way/22884301";Avenue de l'Hôpital Général;service;null;
V75013_290;22884302;"https://www.openstreetmap.org/way/22884302";null;service;null;
V75013_291;22884685;"https://www.openstreetmap.org/way/22884685";Allée Sigmund Freud;service;null;
V75013_292;22884686;"https://www.openstreetmap.org/way/22884686";null;service;null;
V75013_293;22884688;"https://www.openstreetmap.org/way/22884688";null;service;null;
V75013_294;22884689;"https://www.openstreetmap.org/way/22884689";null;service;null;
V75013_295;22884690;"https://www.openstreetmap.org/way/22884690";null;service;null;
V75013_296;22884691;"https://www.openstreetmap.org/way/22884691";Rue Esquirol;service;null;
V75013_297;22884692;"https://www.openstreetmap.org/way/22884692";null;service;null;
V75013_298;22884694;"https://www.openstreetmap.org/way/22884694";Avenue Charles François Viel;service;null;
V75013_299;22884755;"https://www.openstreetmap.org/way/22884755";Cour Lassay;service;null;
V75013_300;22884756;"https://www.openstreetmap.org/way/22884756";Cour Lassay;service;null;
V75013_301;22884758;"https://www.openstreetmap.org/way/22884758";Rue Parmentier;service;null;
